,pressure,temperature,wind_speed,wind_speed,wind_speed,temperature,roughness_length,power_output
2021-01-12  04:00:00,98100.0,272.04999999999995,5.99,8.03,9.3,271.27,0.15,25103341.495233722
2021-01-12  05:00:00,98070.0,271.88,6.03,8.04,9.35,271.1,0.15,25454949.01528773
2021-01-12  06:00:00,98040.0,271.89,6.24,8.31,9.62,271.11,0.15,27355197.3781894
2021-01-12  07:00:00,98010.0,271.88,6.41,8.51,9.85,271.1,0.15,28870476.254283924
2021-01-12  08:00:00,97980.0,272.17,6.69,8.86,10.22,271.39000000000004,0.15,31261058.167445473
2021-01-12  09:00:00,97960.0,273.12,7.45,9.82,11.21,272.34000000000003,0.15,36498297.80830752
2021-01-12  10:00:00,97940.0,273.98,8.09,10.56,12.04,273.20000000000005,0.15,39084859.663120925
2021-01-12  11:00:00,97890.0,274.69,8.34,10.72,12.39,273.91,0.15,39548294.8070524
2021-01-12  12:00:00,97810.0,275.31,8.52,11.04,12.6,274.53000000000003,0.15,39828465.52813666
2021-01-12  13:00:00,97750.0,275.82,8.6,11.1,12.71,275.04,0.15,39975483.073338546
2021-01-12  14:00:00,97710.0,275.91,8.14,10.56,12.11,275.13000000000005,0.15,39176963.971501365
2021-01-12  15:00:00,97680.0,275.53,7.8,10.49,11.62,274.75,0.15,38233628.02129445
2021-01-12  16:00:00,97680.0,275.17,7.82,10.64,11.63,274.39000000000004,0.15,38275974.522232614
2021-01-12  17:00:00,97710.0,274.97,7.99,10.81,11.86,274.19000000000005,0.15,38848253.673040405
2021-01-12  18:00:00,97740.0,274.97,8.03,10.8,11.91,274.19000000000005,0.15,38913943.80827913
2021-01-12  19:00:00,97770.0,275.09,7.92,10.68,11.77,274.31,0.15,38729972.73442802
2021-01-12  20:00:00,97790.0,275.17999999999995,7.72,10.43,11.52,274.4,0.15,37810383.29903178
2021-01-12  21:00:00,97800.0,275.23999999999995,7.5,10.24,11.21,274.46,0.15,36498297.80830752
2021-01-12  22:00:00,97810.0,275.32,7.38,10.23,11.04,274.54,0.15,35784396.310672946
2021-01-12  23:00:00,97840.0,275.59,7.27,10.24,10.87,274.81,0.15,35074361.09359674
2021-01-13  00:00:00,97860.0,276.07,7.06,10.02,10.59,275.29,0.15,33636103.11329857
2021-01-13  01:00:00,97850.0,276.38,6.52,9.33,9.89,275.6,0.15,29129376.74908835
2021-01-13  02:00:00,97850.0,276.34,5.89,8.59,9.04,275.56,0.15,23278753.29672335
2021-01-13  03:00:00,97840.0,276.23,5.33,7.95,8.27,275.45000000000005,0.15,18015945.7226862
2021-01-13  04:00:00,97830.0,276.07,4.84,7.43,7.6,275.29,0.15,13672216.731137346
2021-01-13  05:00:00,97830.0,276.07,4.71,7.22,7.42,275.29,0.15,12725631.043186449
2021-01-13  06:00:00,97820.0,276.06,4.64,7.15,7.33,275.28000000000003,0.15,12258705.712278767
2021-01-13  07:00:00,97810.0,276.02,4.68,7.11,7.39,275.24,0.15,12568948.90925467
2021-01-13  08:00:00,97820.0,276.15,4.93,7.19,7.77,275.37,0.15,14754327.62088551
2021-01-13  09:00:00,97830.0,276.4,5.03,7.1,7.95,275.62,0.15,15925902.37183863
2021-01-13  10:00:00,97820.0,276.75,5.0,6.81,7.95,275.97,0.15,15925902.37183863
2021-01-13  11:00:00,97780.0,277.19,4.95,6.48,7.93,276.41,0.15,15795934.940556703
2021-01-13  12:00:00,97700.0,277.66,4.86,6.33,7.81,276.88000000000005,0.15,15016561.029243464
2021-01-13  13:00:00,97610.0,278.03,5.1,6.7,8.13,277.25,0.15,17097725.552852653
2021-01-13  14:00:00,97540.0,277.71,4.43,5.99,7.18,276.93,0.15,11483916.473551266
2021-01-13  15:00:00,97500.0,277.16,3.96,6.04,6.41,276.38000000000005,0.15,7790500.99618235
2021-01-13  16:00:00,97470.0,276.63,4.0,6.52,6.41,275.85,0.15,7790500.99618235
2021-01-13  17:00:00,97440.0,276.36,4.22,6.72,6.72,275.58000000000004,0.15,9126084.493309272
2021-01-13  18:00:00,97410.0,276.15,4.28,6.63,6.83,275.37,0.15,9684240.67527825
2021-01-13  19:00:00,97360.0,275.98999999999995,4.73,7.02,7.49,275.21,0.15,13093471.689020315
2021-01-13  20:00:00,97310.0,275.79999999999995,5.11,7.64,7.99,275.02,0.15,16185898.75959937
2021-01-13  21:00:00,97260.0,275.31,5.19,7.83,8.08,274.53000000000003,0.15,16771190.567395903
2021-01-13  22:00:00,97220.0,274.91,5.46,7.56,8.55,274.13000000000005,0.15,19873232.48927406
2021-01-13  23:00:00,97180.0,275.13,5.92,7.9,9.21,274.35,0.15,24470913.029905774
2021-01-14  00:00:00,97110.0,275.47,6.4,8.71,9.82,274.69000000000005,0.15,28677019.221985336
2021-01-14  01:00:00,97040.0,275.84,6.69,9.21,10.16,275.06,0.15,30877069.92906402
2021-01-14  02:00:00,96990.0,276.25,6.75,9.51,10.21,275.47,0.15,31197043.080469526
2021-01-14  03:00:00,96920.0,276.54999999999995,6.9,9.83,10.39,275.77,0.15,32350269.821904078
2021-01-14  04:00:00,96850.0,276.73,7.18,10.3,10.73,275.95000000000005,0.15,34490402.22505672
2021-01-14  05:00:00,96790.0,276.7,7.49,10.72,11.12,275.92,0.15,36118873.75997019
2021-01-14  06:00:00,96790.0,276.36,7.7,11.04,11.38,275.58000000000004,0.15,37217490.61222182
2021-01-14  07:00:00,96790.0,276.03,7.94,11.29,11.71,275.25,0.15,38614890.71767029
2021-01-14  08:00:00,96790.0,276.16,8.15,11.33,12.01,275.38000000000005,0.15,39045401.96543678
2021-01-14  09:00:00,96810.0,276.76,8.25,11.28,12.16,275.98,0.15,39243160.25843294
2021-01-14  10:00:00,96830.0,277.47,8.42,11.51,12.38,276.69000000000005,0.15,39535013.18916437
2021-01-14  11:00:00,96810.0,278.62,9.14,12.13,13.33,277.84000000000003,0.15,40000000.0
2021-01-14  12:00:00,96800.0,279.46,9.02,11.91,13.19,278.68,0.15,40000000.0
2021-01-14  13:00:00,96800.0,279.79999999999995,8.47,11.47,12.46,279.02,0.15,39641573.40208831
2021-01-14  14:00:00,96810.0,279.66,8.17,11.43,12.02,278.88000000000005,0.15,39058553.49284243
2021-01-14  15:00:00,96840.0,279.29999999999995,7.84,11.31,11.56,278.52,0.15,37979633.12529272
2021-01-14  16:00:00,96860.0,278.96,7.88,11.57,11.57,278.18,0.15,38021955.59490881
2021-01-14  17:00:00,96870.0,278.98,8.22,11.97,12.01,278.20000000000005,0.15,39045401.96543678
2021-01-14  18:00:00,96880.0,279.16,8.64,12.44,12.54,278.38000000000005,0.15,39748338.57857772
2021-01-14  19:00:00,96890.0,279.41,9.05,12.91,13.07,278.63000000000005,0.15,40000000.0
2021-01-14  20:00:00,96900.0,279.59,9.31,13.22,13.4,278.81,0.15,40000000.0
2021-01-14  21:00:00,96910.0,279.67,9.41,13.42,13.51,278.89000000000004,0.15,40000000.0
2021-01-14  22:00:00,96930.0,279.7,9.44,13.48,13.55,278.92,0.15,40000000.0
2021-01-14  23:00:00,96980.0,279.7,9.29,13.26,13.37,278.92,0.15,40000000.0
2021-01-15  00:00:00,97010.0,279.64,9.0,12.85,13.02,278.86,0.15,40000000.0
2021-01-15  01:00:00,97040.0,279.4,8.41,12.0,12.29,278.62,0.15,39415546.6144888
2021-01-15  02:00:00,97070.0,278.92,7.4,10.71,10.99,278.14000000000004,0.15,35575459.454448596
2021-01-15  03:00:00,97100.0,278.73,7.32,10.66,10.88,277.95000000000005,0.15,35116100.41271209
2021-01-15  04:00:00,97130.0,278.91,7.43,10.78,11.02,278.13000000000005,0.15,35700811.271298304
2021-01-15  05:00:00,97150.0,279.2,7.46,10.83,11.07,278.42,0.15,35909799.611947164
2021-01-15  06:00:00,97170.0,279.22,7.35,10.87,10.89,278.44000000000005,0.15,35157843.164122395
2021-01-15  07:00:00,97180.0,278.7,7.07,10.82,10.49,277.92,0.15,32992171.726738892
2021-01-15  08:00:00,97220.0,278.29999999999995,7.02,10.63,10.45,277.52,0.15,32735127.59861432
2021-01-15  09:00:00,97260.0,278.98999999999995,7.24,10.15,10.84,278.21,0.15,34949163.730020545
2021-01-15  10:00:00,97280.0,280.02,7.38,9.82,11.11,279.24,0.15,36077052.06577565
2021-01-15  11:00:00,97270.0,281.1,7.73,10.25,11.55,280.32000000000005,0.15,37937314.660896964
2021-01-15  12:00:00,97250.0,281.95,7.97,10.54,11.87,281.17,0.15,38861389.62311001
2021-01-15  13:00:00,97230.0,282.29999999999995,7.75,10.42,11.57,281.52,0.15,38021955.59490881
2021-01-15  14:00:00,97220.0,282.07,7.42,10.44,11.06,281.29,0.15,35867995.07922747
2021-01-15  15:00:00,97240.0,281.16,7.03,10.67,10.44,280.38000000000005,0.15,32670969.158418734
2021-01-15  16:00:00,97280.0,280.04999999999995,6.89,10.93,10.21,279.27,0.15,31197043.080469526
2021-01-15  17:00:00,97330.0,279.77,7.07,10.97,10.46,278.99,0.15,32799292.229774144
2021-01-15  18:00:00,97380.0,279.79999999999995,7.19,10.99,10.65,279.02,0.15,34022775.025590114
2021-01-15  19:00:00,97430.0,279.84,7.18,11.02,10.63,279.06,0.15,33893858.298129976
2021-01-15  20:00:00,97490.0,279.72,7.02,10.92,10.4,278.94000000000005,0.15,32414397.307278574
2021-01-15  21:00:00,97560.0,279.67999999999995,6.74,10.51,10.05,278.9,0.15,30166276.39340648
2021-01-15  22:00:00,97630.0,279.84,6.44,9.9,9.68,279.06,0.15,27776755.028918717
2021-01-15  23:00:00,97710.0,279.48,5.31,8.67,8.14,278.70000000000005,0.15,17163272.016047
2021-01-16  00:00:00,97830.0,279.17999999999995,4.56,7.98,7.08,278.4,0.15,10968010.779834162
2021-01-16  01:00:00,97950.0,279.5,4.53,7.86,7.05,278.72,0.15,10813359.71006899
2021-01-16  02:00:00,98060.0,279.15,3.9,7.5,6.11,278.37,0.15,6727891.638185268
2021-01-16  03:00:00,98160.0,278.52,3.2,6.68,5.1,277.74,0.15,3702000.294169448
2021-01-16  04:00:00,98230.0,276.48,2.67,5.27,4.41,275.70000000000005,0.15,2207429.1391597954
2021-01-16  05:00:00,98290.0,275.29999999999995,2.57,4.63,4.33,274.52,0.15,2047600.9819605725
2021-01-16  06:00:00,98340.0,274.81,2.63,4.69,4.43,274.03000000000003,0.15,2250835.3963877484
2021-01-16  07:00:00,98380.0,274.35,2.75,4.91,4.59,273.57000000000005,0.15,2597559.9230425437
2021-01-16  08:00:00,98440.0,274.37,2.77,5.03,4.61,273.59000000000003,0.15,2640847.930208399
2021-01-16  09:00:00,98480.0,277.06,2.45,4.99,4.08,276.28000000000003,0.15,1741949.173440924
2021-01-16  10:00:00,98510.0,279.66,2.94,4.07,5.06,278.88000000000005,0.15,3614349.671176818
2021-01-16  11:00:00,98500.0,281.06,2.89,3.58,5.06,280.28000000000003,0.15,3614349.671176818
2021-01-16  12:00:00,98470.0,282.28,3.58,4.72,6.01,281.5,0.15,6377850.56220728
2021-01-16  13:00:00,98420.0,282.61,3.87,5.21,6.41,281.83000000000004,0.15,7790500.99618235
2021-01-16  14:00:00,98390.0,282.23,3.38,5.23,5.58,281.45000000000005,0.15,4880153.846661652
2021-01-16  15:00:00,98370.0,280.57,2.77,5.79,4.51,279.79,0.15,2424303.582463574
2021-01-16  16:00:00,98350.0,278.54999999999995,3.24,6.73,5.16,277.77,0.15,3833411.440253973
2021-01-16  17:00:00,98350.0,277.88,3.49,7.16,5.51,277.1,0.15,4640111.630921896
2021-01-16  18:00:00,98350.0,277.16,3.54,7.22,5.58,276.38000000000005,0.15,4880153.846661652
2021-01-16  19:00:00,98330.0,277.29999999999995,3.73,7.23,5.89,276.52,0.15,5957616.211702238
2021-01-16  20:00:00,98300.0,277.56,4.24,7.21,6.68,276.78000000000003,0.15,8922908.589200811
2021-01-16  21:00:00,98260.0,277.61,4.62,7.08,7.31,276.83000000000004,0.15,12155331.75991181
2021-01-16  22:00:00,98220.0,277.77,4.97,7.03,7.86,276.99,0.15,15341210.434711846
2021-01-16  23:00:00,98190.0,277.52,4.86,6.56,7.78,276.74,0.15,14819983.487142663
2021-01-17  00:00:00,98150.0,277.29999999999995,4.78,6.31,7.69,276.52,0.15,14229332.781232066
2021-01-17  01:00:00,98110.0,277.14,4.58,6.14,7.4,276.36,0.15,12620673.804149099
2021-01-17  02:00:00,98060.0,276.44,3.76,5.61,6.16,275.66,0.15,6903648.913136091
2021-01-17  03:00:00,98010.0,276.27,3.9,5.35,6.43,275.49,0.15,7861884.265498489
2021-01-17  04:00:00,97940.0,275.69,3.47,5.35,5.71,274.91,0.15,5325942.466018317
2021-01-17  05:00:00,97890.0,275.39,3.57,5.37,5.88,274.61,0.15,5922523.285520478
2021-01-17  06:00:00,97820.0,275.36,4.13,5.61,6.76,274.58000000000004,0.15,9329007.744014446
2021-01-17  07:00:00,97760.0,275.48,4.47,6.09,7.22,274.70000000000005,0.15,11690399.237752696
2021-01-17  08:00:00,97700.0,275.34,4.5,6.11,7.28,274.56,0.15,12000308.750072312
2021-01-17  09:00:00,97630.0,276.07,4.94,6.18,7.97,275.29,0.15,16055890.311519524
2021-01-17  10:00:00,97560.0,277.31,4.92,6.07,7.96,276.53000000000003,0.15,15990893.778129207
2021-01-17  11:00:00,97480.0,278.73,4.96,6.05,8.03,277.95000000000005,0.15,16445977.180955963
2021-01-17  12:00:00,97400.0,279.79999999999995,5.01,6.18,8.09,279.02,0.15,16836248.62598311
2021-01-17  13:00:00,97320.0,280.54,5.19,6.61,8.29,279.76000000000005,0.15,18147220.012925874
2021-01-17  14:00:00,97270.0,280.51,5.05,6.72,8.04,279.73,0.15,16511009.604044467
2021-01-17  15:00:00,97250.0,279.41,4.4,7.09,6.95,278.63000000000005,0.15,10298183.347145544
2021-01-17  16:00:00,97260.0,277.79999999999995,4.46,7.96,6.94,277.02,0.15,10246693.397257546
2021-01-17  17:00:00,97280.0,277.66,5.31,8.25,8.21,276.88000000000005,0.15,17622272.552908327
2021-01-17  18:00:00,97290.0,277.66,5.28,7.96,8.21,276.88000000000005,0.15,17622272.552908327
2021-01-17  19:00:00,97310.0,277.77,5.36,8.12,8.3,276.99,0.15,18212866.548476756
2021-01-17  20:00:00,97340.0,278.09,5.77,8.57,8.86,277.31,0.15,22019176.863804173
2021-01-17  21:00:00,97370.0,278.27,5.61,8.33,8.66,277.49,0.15,20616367.71970374
2021-01-17  22:00:00,97420.0,278.13,5.29,7.94,8.22,277.35,0.15,17687869.197160877
2021-01-17  23:00:00,97480.0,277.85,5.34,7.86,8.31,277.07000000000005,0.15,18278519.34431497
2021-01-18  00:00:00,97540.0,277.51,5.51,7.9,8.57,276.73,0.15,20007280.28615177
2021-01-18  01:00:00,97590.0,277.13,5.92,8.45,9.12,276.35,0.15,23839497.262060456
2021-01-18  02:00:00,97660.0,276.61,5.88,8.55,9.03,275.83000000000004,0.15,23208693.399363287
2021-01-18  03:00:00,97730.0,276.09,5.52,8.45,8.5,275.31,0.15,19540246.041153938
2021-01-18  04:00:00,97800.0,275.7,4.94,7.98,7.67,274.92,0.15,14098154.533561181
2021-01-18  05:00:00,97850.0,275.46,4.48,7.57,7.02,274.68,0.15,10658753.945329113
2021-01-18  06:00:00,97900.0,275.04,3.96,7.19,6.25,274.26000000000005,0.15,7220013.280345194
2021-01-18  07:00:00,97930.0,274.52,3.54,6.7,5.65,273.74,0.15,5120051.4145831885
2021-01-18  08:00:00,97960.0,274.41,3.95,6.8,6.28,273.63000000000005,0.15,7326686.928392095
2021-01-18  09:00:00,97970.0,275.13,4.84,6.5,7.74,274.35,0.15,14557402.508649426
2021-01-18  10:00:00,97990.0,275.7,5.34,6.84,8.48,274.92,0.15,19407108.24113115
2021-01-18  11:00:00,97990.0,276.04,5.77,7.44,9.05,275.26000000000005,0.15,23348820.54926276
2021-01-18  12:00:00,97970.0,276.29,6.23,8.12,9.65,275.51000000000005,0.15,27565945.457826335
2021-01-18  13:00:00,97970.0,276.46,6.19,8.11,9.59,275.68,0.15,27144510.790007968
2021-01-18  14:00:00,97980.0,276.41,5.54,7.31,8.72,275.63000000000005,0.15,21041797.832098264
2021-01-18  15:00:00,98000.0,275.98,4.24,6.32,6.81,275.20000000000005,0.15,9582730.325757451
2021-01-18  16:00:00,98030.0,274.95,3.58,6.61,5.72,274.17,0.15,5361035.5115792155
2021-01-18  17:00:00,98070.0,274.42,3.42,6.5,5.47,273.64000000000004,0.15,4509080.545418237
2021-01-18  18:00:00,98100.0,274.31,3.44,6.47,5.51,273.53000000000003,0.15,4640111.630921896
2021-01-18  19:00:00,98130.0,273.98999999999995,3.5,6.59,5.59,273.21,0.15,4914433.656650061
2021-01-18  20:00:00,98160.0,273.63,3.27,6.21,5.27,272.85,0.15,4073776.9247084833
2021-01-18  21:00:00,98190.0,273.48,3.28,6.17,5.3,272.70000000000005,0.15,4139100.127962237
2021-01-18  22:00:00,98230.0,273.48,3.44,5.81,5.6,272.70000000000005,0.15,4948710.482859142
2021-01-18  23:00:00,98260.0,273.51,3.42,5.5,5.62,272.73,0.15,5017255.183939348
2021-01-19  00:00:00,98280.0,273.47,3.37,5.25,5.58,272.69000000000005,0.15,4880153.846661652
2021-01-19  01:00:00,98320.0,273.59,3.48,5.25,5.76,272.81,0.15,5501407.623599784
2021-01-19  02:00:00,98370.0,273.64,3.64,5.25,6.01,272.86,0.15,6377850.56220728
2021-01-19  03:00:00,98430.0,273.63,3.59,5.29,5.94,272.85,0.15,6132874.265103419
2021-01-19  04:00:00,98480.0,273.54999999999995,3.78,5.57,6.19,272.77,0.15,7009101.4028186705
2021-01-19  05:00:00,98530.0,273.4,3.41,5.23,5.64,272.62,0.15,5085787.94990227
2021-01-19  06:00:00,98600.0,273.29,3.28,5.18,5.44,272.51000000000005,0.15,4443647.483920779
2021-01-19  07:00:00,98690.0,273.27,3.27,5.23,5.4,272.49,0.15,4356683.40897895
2021-01-19  08:00:00,98790.0,273.37,3.2,5.11,5.32,272.59000000000003,0.15,4182636.566298398
2021-01-19  09:00:00,98870.0,273.98,3.55,4.71,5.97,273.20000000000005,0.15,6237866.063692027
2021-01-19  10:00:00,98950.0,274.52,3.53,4.49,5.98,273.74,0.15,6272862.677564009
2021-01-19  11:00:00,99000.0,275.0,3.58,4.54,6.04,274.22,0.15,6482835.511391538
2021-01-19  12:00:00,99070.0,275.53,3.98,5.06,6.62,274.75,0.15,8617827.804852286
2021-01-19  13:00:00,99110.0,275.66,3.96,5.01,6.59,274.88000000000005,0.15,8465343.396849787
2021-01-19  14:00:00,99170.0,275.45,3.86,4.92,6.44,274.67,0.15,7897658.465733292
2021-01-19  15:00:00,99260.0,274.98,3.26,4.51,5.51,274.20000000000005,0.15,4640111.630921896
2021-01-19  16:00:00,99320.0,274.32,2.91,4.75,4.88,273.54,0.15,3223534.263811419
2021-01-19  17:00:00,99390.0,274.48999999999995,3.25,5.12,5.39,273.71,0.15,4334936.208326987
2021-01-19  18:00:00,99450.0,274.61,2.82,4.71,4.74,273.83000000000004,0.15,2921824.274173365
2021-01-19  19:00:00,99530.0,274.65,3.17,5.34,5.23,273.87,0.15,3986631.899285972
2021-01-19  20:00:00,99650.0,274.54999999999995,3.41,5.68,5.57,273.77,0.15,4845871.052893933
2021-01-19  21:00:00,99690.0,274.04,3.11,5.22,5.15,273.26000000000005,0.15,3811514.3386248434
2021-01-19  22:00:00,99720.0,273.7,2.81,4.42,4.76,272.92,0.15,2964994.873074169
2021-01-19  23:00:00,99800.0,273.54,2.72,3.71,4.74,272.76000000000005,0.15,2921824.274173365
2021-01-20  00:00:00,99840.0,273.42999999999995,2.45,3.37,4.33,272.65,0.15,2047600.9819605725
2021-01-20  01:00:00,99870.0,273.5,2.56,3.5,4.5,272.72,0.15,2402633.782952246
2021-01-20  02:00:00,99920.0,273.41,2.33,3.55,4.08,272.63000000000005,0.15,1741949.173440924
2021-01-20  03:00:00,99980.0,273.16,2.16,3.7,3.76,272.38000000000005,0.15,1401771.1593439947
2021-01-20  04:00:00,100030.0,272.9,2.11,3.72,3.68,272.12,0.15,1311236.684323541
2021-01-20  05:00:00,100040.0,272.73999999999995,1.92,3.41,3.39,271.96,0.15,978793.152153864
2021-01-20  06:00:00,100080.0,272.7,1.81,3.15,3.24,271.92,0.15,797212.5960724885
2021-01-20  07:00:00,100110.0,272.5,1.49,2.86,2.7,271.72,0.15,407430.3865274708
2021-01-20  08:00:00,100140.0,272.61,1.44,2.56,2.65,271.83000000000004,0.15,378163.64992619265
2021-01-20  09:00:00,100170.0,273.48999999999995,1.71,2.13,3.24,272.71,0.15,797212.5960724885
2021-01-20  10:00:00,100210.0,274.32,1.47,1.74,2.87,273.54,0.15,506935.40950670646
2021-01-20  11:00:00,100230.0,275.41,1.24,1.41,2.5,274.63000000000005,0.15,290362.0130427999
2021-01-20  12:00:00,100210.0,276.73,0.97,1.08,2.03,275.95000000000005,0.15,38367.1052381346
2021-01-20  13:00:00,100170.0,277.35,0.95,1.08,2.0,276.57000000000005,0.15,37209.17103043491
2021-01-20  14:00:00,100140.0,277.2,1.08,1.3,2.2,276.42,0.15,114751.10148369601
2021-01-20  15:00:00,100120.0,276.02,0.92,1.52,1.84,275.24,0.15,31033.392097804634
2021-01-20  16:00:00,100110.0,274.29999999999995,1.16,1.65,2.28,273.52,0.15,161581.54536628432
2021-01-20  17:00:00,100100.0,273.52,1.1,1.55,2.18,272.74,0.15,103043.39193727313
2021-01-20  18:00:00,100120.0,273.04,1.05,1.47,2.09,272.26000000000005,0.15,50358.21102827889
2021-01-20  19:00:00,100130.0,272.42,1.28,1.89,2.47,271.64000000000004,0.15,272801.32111878187
2021-01-20  20:00:00,100150.0,272.09,1.46,2.59,2.68,271.31,0.15,395723.72207089164
2021-01-20  21:00:00,100150.0,271.95,1.85,3.18,3.3,271.17,0.15,869427.6001383115
2021-01-20  22:00:00,100130.0,271.53,2.24,3.45,3.94,270.75,0.15,1598159.9520507185
2021-01-20  23:00:00,100090.0,270.98999999999995,2.47,3.86,4.28,270.21,0.15,1985816.065828173
2021-01-21  00:00:00,100050.0,270.45,2.66,4.46,4.5,269.67,0.15,2402633.782952246
2021-01-21  01:00:00,100010.0,270.04999999999995,2.8,5.07,4.65,269.27,0.15,2727364.8050126694
2021-01-21  02:00:00,99970.0,269.72,2.92,5.61,4.79,268.94000000000005,0.15,3029721.7147424915
2021-01-21  03:00:00,99910.0,269.65,3.04,5.92,4.94,268.87,0.15,3352541.4145433214
2021-01-21  04:00:00,99860.0,269.64,3.11,6.06,5.04,268.86,0.15,3570509.6715301555
2021-01-21  05:00:00,99830.0,269.66,3.17,6.14,5.12,268.88000000000005,0.15,3745811.8920865674
2021-01-21  06:00:00,99810.0,269.7,3.22,6.21,5.19,268.92,0.15,3899090.0482045254
2021-01-21  07:00:00,99790.0,269.73999999999995,3.24,6.24,5.22,268.96,0.15,3964749.61074982
2021-01-21  08:00:00,99790.0,270.38,3.3,6.09,5.34,269.6,0.15,4226163.113568146
2021-01-21  09:00:00,99780.0,272.45,3.89,5.08,6.46,271.67,0.15,7969464.333575178
2021-01-21  10:00:00,99770.0,274.01,3.45,4.01,5.95,273.23,0.15,6167871.857461734
2021-01-21  11:00:00,99730.0,275.59,3.46,4.29,5.91,274.81,0.15,6027802.042998853
2021-01-21  12:00:00,99670.0,276.67,3.78,4.73,6.35,275.89000000000004,0.15,7576394.802452914
2021-01-21  13:00:00,99610.0,276.89,3.67,4.73,6.17,276.11,0.15,6938799.49933164
2021-01-21  14:00:00,99560.0,276.42999999999995,2.98,4.35,5.06,275.65,0.15,3614349.671176818
2021-01-21  15:00:00,99530.0,274.2,2.17,4.33,3.7,273.42,0.15,1334152.0368713783
2021-01-21  16:00:00,99510.0,271.27,2.65,4.79,4.45,270.49,0.15,2294225.969332101
2021-01-21  17:00:00,99480.0,270.67999999999995,2.72,5.1,4.52,269.9,0.15,2445969.4609040073
2021-01-21  18:00:00,99460.0,270.63,2.78,5.54,4.56,269.85,0.15,2532598.874187828
2021-01-21  19:00:00,99440.0,270.73999999999995,2.98,5.98,4.84,269.96,0.15,3137450.2474138383
2021-01-21  20:00:00,99410.0,270.81,3.19,6.16,5.15,270.03000000000003,0.15,3811514.3386248434
2021-01-21  21:00:00,99350.0,270.69,3.26,6.33,5.23,269.91,0.15,3986631.899285972
2021-01-21  22:00:00,99310.0,270.65,3.3,6.45,5.29,269.87,0.15,4117328.1996442573
2021-01-21  23:00:00,99280.0,270.72,3.35,6.47,5.38,269.94000000000005,0.15,4313186.534908421
2021-01-22  00:00:00,99240.0,270.73999999999995,3.37,6.36,5.41,269.96,0.15,4378428.136864308
2021-01-22  01:00:00,99210.0,270.73999999999995,3.49,6.27,5.62,269.96,0.15,5017255.183939348
2021-01-22  02:00:00,99160.0,270.88,3.7,5.99,6.01,270.1,0.15,6377850.56220728
2021-01-22  03:00:00,99090.0,271.07,4.04,5.55,6.63,270.29,0.15,8668662.882295059
2021-01-22  04:00:00,99030.0,271.14,4.14,5.46,6.8,270.36,0.15,9531979.718887823
2021-01-22  05:00:00,99000.0,271.04999999999995,4.27,5.67,6.98,270.27,0.15,10452683.400159739
2021-01-22  06:00:00,98990.0,270.91,4.47,5.87,7.26,270.13000000000005,0.15,11896985.355986606
2021-01-22  07:00:00,98990.0,270.73,4.45,5.8,7.24,269.95000000000005,0.15,11793682.185213402
2021-01-22  08:00:00,99010.0,270.81,4.29,5.4,7.07,270.03000000000003,0.15,10916455.389354076
2021-01-22  09:00:00,99010.0,271.73,4.58,5.73,7.48,270.95000000000005,0.15,13040901.518010944
2021-01-22  10:00:00,99010.0,272.7,4.38,5.31,7.23,271.92,0.15,11742038.183568988
2021-01-22  11:00:00,99000.0,273.13,4.24,5.19,7.03,272.35,0.15,10710284.166350711
